state.district,MemberName,Destination,Foreign,TravelSponsor,Departure_Date,Return_Date,travel.time,namedate
OH8,"Boehner, John A.","New York, NY",0,JNK Securities Corp.,12/17/12,12/17/12,1,OH8 2012-12-17
CA17,"Honda, Michael M.","Seoul, South Korea",1,US-Japan-South Korea Legislative Exchange at GWU,1/5/13,1/11/13,7,CA17 2013-01-05
TX28,"Cuellar, Henry","Baku, Azerbaijan",1,Turquoise Council of Americans and Eurasians,1/5/13,1/13/13,9,TX28 2013-01-05
CA49,"Issa, Darrell","Las Vegas, NV",0,Consumer Electronics Association,1/6/13,1/9/13,4,CA49 2013-01-06
MN4,"McCollum, Betty","Casablanca, Morocco",1,German Marshall Fund,1/6/13,1/11/13,6,MN4 2013-01-06
OK3,"Lucas, Frank","Casablanca, Morocco",1,German Marshall Fund,1/6/13,1/12/13,7,OK3 2013-01-06
OR4,"DeFazio, Peter","Las Vegas, NV",0,Consumer Electronics Association,1/7/13,1/8/13,2,OR4 2013-01-07
GA4,"Johnson, Henry","Atlanta, GA",0,Consumer Electronics Association,1/7/13,1/9/13,3,GA4 2013-01-07
CA12,"Pelosi, Nancy","Las Vegas, NV",0,Consumer Electronics Association,1/7/13,1/9/13,3,CA12 2013-01-07
IL7,"Davis, Danny","Las Vegas, NV",0,Consumer Electronics Association,1/7/13,1/9/13,3,IL7 2013-01-07
MI13,"Conyers, John","Las Vegas, NV",0,Consumer Electronics Association,1/7/13,1/9/13,3,MI13 2013-01-07
NC12,"Watt, Melvin L.","Las Vegas, NV",0,Consumer Electronics Association,1/7/13,1/9/13,3,NC12 2013-01-07
TX6,"Barton, Joe","Las Vegas, NV",0,Consumer Electronics Association,1/7/13,1/9/13,3,TX6 2013-01-07
VA11,"Connolly, Gerald","Las Vegas, NV",0,CES Government 2013/Government Business Executive Forum (GBEF),1/7/13,1/9/13,3,VA11 2013-01-07
VA7,"Cantor, Eric","Las Vegas, NV",0,Consumer Electronics Association,1/7/13,1/9/13,3,VA7 2013-01-07
VA8,"Moran, James P.","Las Vegas, NV",0,CES Government 2013/Government Business Executive Forum (GBEF),1/7/13,1/9/13,3,VA8 2013-01-07
MO7,"Long, Billy","Las Vegas, NV",0,Consumer Electronics Association,1/7/13,1/10/13,4,MO7 2013-01-07
CA19,"Lofgren, Zoe","Las Vegas, NV",0,Consumer Electronics Association,1/8/13,1/8/13,1,CA19 2013-01-08
AL3,"Rogers, Mike","Las Vegas, NV",0,Consumer Electronics Association,1/8/13,1/10/13,3,AL3 2013-01-08
CA13,"Lee, Barbara","Las Vegas, NV",0,Consumer Electronics Association,1/8/13,1/10/13,3,CA13 2013-01-08
CA18,"Eshoo, Anna","Las Vegas, NV",0,Consumer Electronics Association,1/8/13,1/10/13,3,CA18 2013-01-08
CA33,"Waxman, Henry A.","Las Vegas, NV",0,Consumer Electronics Association,1/8/13,1/10/13,3,CA33 2013-01-08
CA6,"Matsui, Doris","Las Vegas, NV",0,Consumer Electronics Association,1/8/13,1/10/13,3,CA6 2013-01-08
GA11,"Gingrey, Phil","Las Vegas, NV",0,Consumer Electronics Association,1/8/13,1/10/13,3,GA11 2013-01-08
IL15,"Shimkus, John","Las Vegas, NV",0,Consumer Electronics Association,1/8/13,1/10/13,3,IL15 2013-01-08
IL6,"Roskam, Peter","Las Vegas, NV",0,Consumer Electronics Association,1/8/13,1/10/13,3,IL6 2013-01-08
KY1,"Whitfield, Ed","Las Vegas, NV",0,Consumer Electronics Association,1/8/13,1/10/13,3,KY1 2013-01-08
KY2,"Guthrie, Brett","Las Vegas, NV",0,Consumer Electronics Association,1/8/13,1/10/13,3,KY2 2013-01-08
LA2,"Richmond, Cedric","Las Vegas, NV",0,Consumer Electronics Association,1/8/13,1/10/13,3,LA2 2013-01-08
MI6,"Upton, Fred","Las Vegas, NV",0,Consumer Electronics Association,1/8/13,1/10/13,3,MI6 2013-01-08
NE2,"Terry, Lee","Las Vegas, NV",0,Consumer Electronics Association,1/8/13,1/10/13,3,NE2 2013-01-08
NY5,"Meeks, Gregory","Las Vegas, NV",0,Consumer Electronics Association,1/8/13,1/10/13,3,NY5 2013-01-08
TN7,"Blackburn, Marsha","Las Vegas, NV",0,Consumer Electronics Association,1/8/13,1/10/13,3,TN7 2013-01-08
TX18,"Jackson Lee, Sheila","Las Vegas, NV",0,Consumer Electronics Association,1/8/13,1/10/13,3,TX18 2013-01-08
TX22,"Olson, Pete","Las Vegas, NV",0,Consumer Electronics Association,1/8/13,1/10/13,3,TX22 2013-01-08
TX6,"Barton, Joe","Las Vegas, NV",0,Consumer Electronics Association,1/8/13,1/10/13,3,TX6 2013-01-08
CA49,"Issa, Darrell","Las Vegas, NV",0,Consumer Electronics Association,1/8/13,1/11/13,4,CA49 2013-01-08
CA5,"Thompson, Mike","Las Vegas, NV",0,Consumer Electronics Association,1/8/13,1/11/13,4,CA5 2013-01-08
LA1,"Scalise, Steve","Las Vegas, NV",0,Consumer Electronics Association,1/8/13,1/11/13,4,LA1 2013-01-08
NC6,"Coble, Howard","Las Vegas, NV",0,Consumer Electronics Association,1/8/13,1/11/13,4,NC6 2013-01-08
OH1,"Chabot, Steve","Las Vegas, NV",0,Consumer Electronics Association,1/8/13,1/11/13,4,OH1 2013-01-08
OH5,"Latta, Robert","Las Vegas, NV",0,Consumer Electronics Association,1/8/13,1/11/13,4,OH5 2013-01-08
UT3,"Chaffetz, Jason","Las Vegas, NV",0,Consumer Electronics Association,1/8/13,1/11/13,4,UT3 2013-01-08
VA6,"Goodlatte, Bob","Las Vegas, NV",0,Consumer Electronics Association,1/8/13,1/11/13,4,VA6 2013-01-08
CA11,"Miller, George","Owings Mills, MD",0,Postsecondary National Policy Institute,1/9/13,1/10/13,2,CA11 2013-01-09
MN2,"Kline, John","Owings Mills, MD",1,Postsecondary National Policy Institute,1/9/13,1/10/13,2,MN2 2013-01-09
NC5,"Foxx, Virginia","Owings Mills, MD",0,Postsecondary National Policy Institute,1/9/13,1/10/13,2,NC5 2013-01-09
CA33,"Waxman, Henry A.","Las Vegas, NV",0,Consumer Electronics Association,1/9/13,1/11/13,3,CA33 2013-01-09
IL16,"Kinzinger, Adam","Las Vegas, NV",0,Consumer Electronics Association,1/9/13,1/11/13,3,IL16 2013-01-09
MS2,"Thompson, Bennie","Las Vegas, NV",0,Consumer Electronics Association,1/9/13,1/11/13,3,MS2 2013-01-09
LA1,"Scalise, Steve","Las Vegas, NV",0,Consumer Electronics Association,1/9/13,1/12/13,4,LA1 2013-01-09
IL7,"Davis, Danny","Miami, FL",0,National Railroad Construction and Maintenance Association,1/10/13,1/11/13,2,IL7 2013-01-10
OR3,"Blumenauer, Earl","Fort Lauderdale, FL",0,Alliance for Health Reform,1/11/13,1/13/13,3,OR3 2013-01-11
TX29,"Green, Gene","Fort Lauderdale, FL",0,Commonwealth Fund,1/11/13,1/13/13,3,TX29 2013-01-11
WI6,"Petri, Thomas E.","Fort Lauderdale, FL",0,Alliance for Health Reform,1/11/13,1/13/13,3,WI6 2013-01-11
GA6,"Price, Tom","Ft. Lauderdale, FL",0,Alliance for Health Reform,1/11/13,1/13/13,3,GA6 2013-01-11
TN1,"Roe, David","Ft. Lauderdale, FL",0,Alliance for Health Reform,1/11/13,1/13/13,3,TN1 2013-01-11
TX6,"Barton, Joe","Ft. Lauderdale, FL",0,Alliance for Health Reform,1/11/13,1/13/13,3,TX6 2013-01-11
WA7,"McDermott, Jim","Ft. Lauderdale, FL",0,Alliance for Health Reform,1/11/13,1/13/13,3,WA7 2013-01-11
NY16,"Engel, Eliot","Durban, South Africa",1,The Center for Strategic and International Studies,1/12/13,1/19/13,8,NY16 2013-01-12
CA13,"Lee, Barbara","Juba, South Sudan",1,International Committee of the Red Cross,1/12/13,1/20/13,9,CA13 2013-01-12
FL12,"Bilirakis, Gus","Juba, South Sudan",1,International Committee of the Red Cross,1/12/13,1/20/13,9,FL12 2013-01-12
FL25,"Diaz-Balart, Mario","Juba, South Sudan",1,International Committee of the Red Cross,1/12/13,1/20/13,9,FL25 2013-01-12
CA44,"Hahn, Janice","New York, NY",0,No Labels,1/13/13,1/14/13,2,CA44 2013-01-13
OR5,"Schrader, Kurt","New York, NY",0,No Labels,1/13/13,1/14/13,2,OR5 2013-01-13
PA15,"Dent, Charles","New York, NY",0,No Labels,1/13/13,1/14/13,2,PA15 2013-01-13
MS2,"Thompson, Bennie","Mexico City, Mexico",1,National Democratic Institute,1/15/13,1/19/13,5,MS2 2013-01-15
CA11,"Miller, George","Charlotte, NC",0,Jobs for the Future,1/16/13,1/17/13,2,CA11 2013-01-16
NC5,"Foxx, Virginia","Charlotte, NC",0,Jobs for the Future,1/16/13,1/17/13,2,NC5 2013-01-16
AL3,"Rogers, Mike","Williamsburg, VA",0,Congressional Institute,1/16/13,1/18/13,3,AL3 2013-01-16
CA23,"McCarthy, Kevin","Williamsburg, VA",0,Congressional Institute,1/16/13,1/18/13,3,CA23 2013-01-16
CA25,"McKeon, Howard P. """"""""""""""""Buck""""""""""""""""","Williamsburg, VA",0,Congressional Institute,1/16/13,1/18/13,3,CA25 2013-01-16
CA49,"Issa, Darrell","Williamsburg, VA",0,Congressional Institute,1/16/13,1/18/13,3,CA49 2013-01-16
FL1,"Miller, Jeff","Williamsburg, VA",0,Congressional Institute,1/16/13,1/18/13,3,FL1 2013-01-16
FL2,"Southerland, Steve","Williamsburg, VA",0,Congressional Institute,1/16/13,1/18/13,3,FL2 2013-01-16
IL6,"Roskam, Peter","Williamsburg, VA",0,Congressional Institute,1/16/13,1/18/13,3,IL6 2013-01-16
KS2,"Jenkins, Lynn","Williamsburg, VA",0,Congressional Institute,1/16/13,1/18/13,3,KS2 2013-01-16
KY5,"Rogers, Harold","Williamsburg, VA",0,Congressional Institute,1/16/13,1/18/13,3,KY5 2013-01-16
LA1,"Scalise, Steve","Williamsburg, VA",0,Congressional Institute,1/16/13,1/18/13,3,LA1 2013-01-16
MI10,"Miller, Candice S.","Williamsburg, VA",0,Congressional Institute,1/16/13,1/18/13,3,MI10 2013-01-16
MI4,"Camp, Dave","Williamsburg, VA",0,Congressional Institute,1/16/13,1/18/13,3,MI4 2013-01-16
MI6,"Upton, Fred","Williamsburg, VA",0,Congressional Institute,1/16/13,1/18/13,3,MI6 2013-01-16
MN2,"Kline, John","Williamsburg, VA",0,Congressional Institute,1/16/13,1/18/13,3,MN2 2013-01-16
MO2,"Wagner, Ann","Williamsburg, VA",0,Congressional Institute,1/16/13,1/18/13,3,MO2 2013-01-16
MO6,"Graves, Sam","Williamsburg, VA",0,Congressional Institute,1/16/13,1/18/13,3,MO6 2013-01-16
OH8,"Boehner, John A.","Williamsburg, VA",0,Congressional Institute,1/16/13,1/18/13,3,OH8 2013-01-16
OK3,"Lucas, Frank","Williamsburg, VA",0,Congressional Institute,1/16/13,1/18/13,3,OK3 2013-01-16
OK5,"Lankford, James","Williamsburg, VA",0,Congressional Institute,1/16/13,1/18/13,3,OK5 2013-01-16
OR2,"Walden, Greg","Williamsburg, VA",0,Congressional Institute,1/16/13,1/18/13,3,OR2 2013-01-16
PA15,"Dent, Charles","Williamsburg, VA",0,Congressional Institute,1/16/13,1/18/13,3,PA15 2013-01-16
PA9,"Shuster, Bill","Williamsburg, VA",0,Congressional Institute,1/16/13,1/18/13,3,PA9 2013-01-16
TX10,"McCaul, Michael","Williamsburg, VA",0,Congressional Institute,1/16/13,1/18/13,3,TX10 2013-01-16
TX21,"Smith, Lamar","Williamsburg, VA",0,Congressional Institute,1/16/13,1/18/13,3,TX21 2013-01-16
TX32,"Sessions, Pete","Williamsburg, VA",0,Congressional Institute,1/16/13,1/18/13,3,TX32 2013-01-16
TX5,"Hensarling, Jeb","Williamsburg, VA",0,Congressional Institute,1/16/13,1/18/13,3,TX5 2013-01-16
VA6,"Goodlatte, Bob","Williamsburg, VA",0,Congressional Institute,1/16/13,1/18/13,3,VA6 2013-01-16
VA7,"Cantor, Eric","Williamsburg, VA",0,Congressional Institute,1/16/13,1/18/13,3,VA7 2013-01-16
WA4,"Hastings, Doc","Williamsburg, VA",0,Congressional Institute,1/16/13,1/18/13,3,WA4 2013-01-16
WA5,"McMorris Rodgers, Cathy","Williamsburg, VA",0,Congressional Institute,1/16/13,1/18/13,3,WA5 2013-01-16
WI1,"Ryan, Paul","Williamsburg, VA",0,Congressional Institute,1/16/13,1/18/13,3,WI1 2013-01-16
AZ3,"Grijalva, Raul","New York, NY",0,Humpty Dumpty Institute,1/17/13,1/18/13,2,AZ3 2013-01-17
CA49,"Issa, Darrell","New York, NY",0,Humpty Dumpty Institute,1/17/13,1/18/13,2,CA49 2013-01-17
CO6,"Coffman, Mike","New York, NY",0,Humpty Dumpty Institute,1/17/13,1/18/13,2,CO6 2013-01-17
NY16,"Engel, Eliot","New York, NY",0,Humpty Dumpty Institute,1/17/13,1/18/13,2,NY16 2013-01-17
TX11,"Conaway, K.","New York, NY",0,Humpty Dumpty Institute,1/17/13,1/18/13,2,TX11 2013-01-17
TX3,"Johnson, Sam","New York, NY",0,Humpty Dumpty Institute,1/17/13,1/18/13,2,TX3 2013-01-17
TX6,"Barton, Joe","New York, NY",0,Humpty Dumpty Institute,1/17/13,1/18/13,2,TX6 2013-01-17
CA39,"Royce, Edward","Williamsburg, VA",0,Congressional Institute,1/17/13,1/18/13,2,CA39 2013-01-17
VA7,"Cantor, Eric","Williamsburg, VA",0,Congressional Institute,1/17/13,1/18/13,2,VA7 2013-01-17
IL7,"Davis, Danny","New York, NY",0,Humpty Dumpty Institute,1/17/13,1/19/13,3,IL7 2013-01-17
NC6,"Coble, Howard","New York, NY",0,Humpty Dumpty Institute,1/17/13,1/19/13,3,NC6 2013-01-17
FL15,"Ross, Dennis","New York, NY",0,Humpty Dumpty Institute,1/17/13,1/21/13,5,FL15 2013-01-17
MD7,"Cummings, Elijah","Orangeburg, SC",0,Claflin University,1/23/13,1/24/13,2,MD7 2013-01-23
NJ12,"Holt, Rush","Pikesville, MD",0,Progressive Congress,1/23/13,1/24/13,2,NJ12 2013-01-23
AZ3,"Grijalva, Raul","Pikesville, MD",0,Progressive Congress,1/23/13,1/25/13,3,AZ3 2013-01-23
CA12,"Pelosi, Nancy","Pikesville, MD",0,Progressive Congress,1/23/13,1/25/13,3,CA12 2013-01-23
CA13,"Lee, Barbara","Pikesville, MD",0,Progressive Congress,1/23/13,1/25/13,3,CA13 2013-01-23
CA17,"Honda, Michael M.","Pikesville, MD",0,Progressive Congress,1/23/13,1/25/13,3,CA17 2013-01-23
CA20,"Farr, Sam","Pikesville, MD",0,Progressive Congress,1/23/13,1/25/13,3,CA20 2013-01-23
CA27,"Chu, Judy","Pikesville, MD",0,Progressive Congress,1/23/13,1/25/13,3,CA27 2013-01-23
CA34,"Becerra, Xavier","Pikesville, MD",0,Progressive Congress,1/23/13,1/25/13,3,CA34 2013-01-23
CA41,"Takano, Mark","Pikesville, MD",0,Progressive Congress,1/23/13,1/25/13,3,CA41 2013-01-23
CA43,"Waters, Maxine","Pikesville, MD",0,Progressive Congress,1/23/13,1/25/13,3,CA43 2013-01-23
FL9,"Grayson, Alan","Pikesville, MD",0,Progressive Congress,1/23/13,1/25/13,3,FL9 2013-01-23
GA4,"Johnson, Henry","Pikesville, MD",0,Progressive Congress,1/23/13,1/25/13,3,GA4 2013-01-23
IL9,"Schakowsky, Janice","Pikesville, MD",0,Progressive Congress,1/23/13,1/25/13,3,IL9 2013-01-23
MN5,"Ellison, Keith","Pikesville, MD",0,Progressive Congress,1/23/13,1/25/13,3,MN5 2013-01-23
NY10,"Nadler, Jerrold","Pikesville, MD",0,Progressive Congress,1/23/13,1/25/13,3,NY10 2013-01-23
RI1,"Cicilline, David","Pikesville, MD",0,Progressive Congress,1/23/13,1/25/13,3,RI1 2013-01-23
WA7,"McDermott, Jim","Pikesville, MD",0,Progressive Congress,1/23/13,1/25/13,3,WA7 2013-01-23
WI2,"Pocan, Mark","Pikesville, MD",0,Progressive Congress,1/23/13,1/25/13,3,WI2 2013-01-23
CA2,"Huffman, Jared","Pikesville, MD",0,Progressive Congress,1/24/13,1/24/13,1,CA2 2013-01-24
FL9,"Grayson, Alan","Pikesville, MD",0,Progressive Congress,1/24/13,1/25/13,2,FL9 2013-01-24
MD5,"Hoyer, Steny","Pikesville, MD",0,Progressive Congress,1/24/13,1/25/13,2,MD5 2013-01-24
MI13,"Conyers, John","Pikesville, MD",0,Progressive Congress,1/24/13,1/25/13,2,MI13 2013-01-24
TX18,"Jackson Lee, Sheila","Pikesville, MD",0,Progressive Congress,1/24/13,1/25/13,2,TX18 2013-01-24
OH10,"Turner, Michael","Beijing, China",1,National Committee on U.S.-China Relations,1/24/13,1/29/13,6,OH10 2013-01-24
CA16,"Costa, Jim","Beijing, China",1,The National Committee on U.S. - China Relations,1/24/13,1/31/13,8,CA16 2013-01-24
NJ7,"Lance, Leonard","Beijing, China",1,The National Committee on U.S.-China Relations,1/24/13,1/31/13,8,NJ7 2013-01-24
WA2,"Larsen, Rick","Beijing, China",1,National Committee on U.S.-China Relations,1/24/13,1/31/13,8,WA2 2013-01-24
MO7,"Long, Billy","Hong Kong, China",1,National Committee on U.S.-China Relations,1/24/13,1/31/13,8,MO7 2013-01-24
NY13,"Rangel, Charles B.","Baltimore, MD",0,American Bar Association,1/25/13,1/27/13,3,NY13 2013-01-25
GA5,"Lewis, John","Milwaukee, WI",0,UAW Local 72,1/26/13,1/27/13,2,GA5 2013-01-26
OH11,"Fudge, Marcia","St. Louis, MO",0,St. Louis NAACP,1/26/13,1/27/13,2,OH11 2013-01-26
GA5,"Lewis, John","Charleston, SC",0,YMCA of Greater Charleston,1/27/13,1/28/13,2,GA5 2013-01-27
CA33,"Waxman, Henry A.","New York, NY",0,Practicing Law Institute,1/27/13,1/28/13,2,CA33 2013-01-27
AL1,"Bonner, Jo","Key Largo, FL",0,Everglades Foundation,1/27/13,1/30/13,4,AL1 2013-01-27
FL14,"Castor, Kathy","Key Largo, FL",0,Everglades Foundation,1/27/13,1/30/13,4,FL14 2013-01-27
FL21,"Frankel, Lois","Key Largo, FL",0,Everglades Foundation,1/27/13,1/30/13,4,FL21 2013-01-27
FL24,"Wilson, Frederica","Key Largo, FL",0,Everglades Foundation,1/27/13,1/30/13,4,FL24 2013-01-27
MS1,"Nunnelee, Alan","Key Largo, FL",0,Everglades Foundation,1/27/13,1/30/13,4,MS1 2013-01-27
VA8,"Moran, James P.","Key Largo, FL",0,Everglades Foundation,1/27/13,1/30/13,4,VA8 2013-01-27
FL4,"Crenshaw, Ander","Miami, FL",0,Everglades Foundation,1/27/13,1/30/13,4,FL4 2013-01-27
FL25,"Diaz-Balart, Mario","Key Largo, FL",0,Everglades Foundation,1/28/13,1/29/13,2,FL25 2013-01-28
MI7,"Walberg, Tim","Washington, DC",0,Council for Christian Colleges and Universities (CCCU),1/30/13,1/31/13,2,MI7 2013-01-30
MI4,"Camp, Dave","San Franicisco, CA",0,Golden Gate University,1/30/13,2/2/13,4,MI4 2013-01-30
PA2,"Fattah, Chaka","Las Vegas, NV",0,National Council for Community and Education Partnerships,2/3/13,2/4/13,2,PA2 2013-02-03
IN6,"Messer, Luke","Baltimore, MD",0,Heritage Foundation,2/6/13,2/6/13,1,IN6 2013-02-06
NM2,"Pearce, Stevan","Baltimore, MD",0,Heritage Foundation,2/6/13,2/6/13,1,NM2 2013-02-06
IL13,"Davis, Rodney","Baltimore, MD",0,Heritage Foundation,2/6/13,2/7/13,2,IL13 2013-02-06
KS1,"Huelskamp, Tim","Baltimore, MD",0,Heritage Foundation,2/6/13,2/7/13,2,KS1 2013-02-06
MI1,"Benishek, Dan","Baltimore, MD",0,Heritage Foundation,2/6/13,2/7/13,2,MI1 2013-02-06
MT1,"Daines, Steve","Baltimore, MD",0,Heritage Foundation,2/6/13,2/7/13,2,MT1 2013-02-06
OH10,"Turner, Michael","Baltimore, MD",0,Heritage Foundation,2/6/13,2/7/13,2,OH10 2013-02-06
TX5,"Hensarling, Jeb","Baltimore, MD",0,Heritage Foundation,2/6/13,2/7/13,2,TX5 2013-02-06
TX8,"Brady, Kevin","Baltimore, MD",0,Heritage Foundation,2/6/13,2/7/13,2,TX8 2013-02-06
VA6,"Goodlatte, Bob","Baltimore, MD",0,Heritage Foundation,2/6/13,2/7/13,2,VA6 2013-02-06
AL3,"Rogers, Mike","Baltimore, MD",0,Heritage Foundation,2/6/13,2/8/13,3,AL3 2013-02-06
AL5,"Brooks, Mo","Baltimore, MD",0,Heritage Foundation,2/6/13,2/8/13,3,AL5 2013-02-06
AR4,"Cotton, Tom","Baltimore, MD",0,Heritage Foundation,2/6/13,2/8/13,3,AR4 2013-02-06
AZ4,"Gosar, Paul","Baltimore, MD",0,Heritage Foundation,2/6/13,2/8/13,3,AZ4 2013-02-06
AZ6,"Schweikert, David","Baltimore, MD",0,Heritage Foundation,2/6/13,2/8/13,3,AZ6 2013-02-06
AZ8,"Franks, Trent","Baltimore, MD",0,Heritage Foundation,2/6/13,2/8/13,3,AZ8 2013-02-06
CA1,"LaMalfa, Doug","Baltimore, MD",0,Heritage Foundation,2/6/13,2/8/13,3,CA1 2013-02-06
CA45,"Campbell, John","Baltimore, MD",0,Heritage Foundation,2/6/13,2/8/13,3,CA45 2013-02-06
FL2,"Southerland, Steve","Baltimore, MD",0,Heritage Foundation,2/6/13,2/8/13,3,FL2 2013-02-06
FL6,"DeSantis, Ron","Baltimore, MD",0,Heritage Foundation,2/6/13,2/8/13,3,FL6 2013-02-06
GA6,"Price, Tom","Baltimore, MD",0,Heritage Foundation,2/6/13,2/8/13,3,GA6 2013-02-06
IA4,"King, Steve","Baltimore, MD",0,Heritage Foundation,2/6/13,2/8/13,3,IA4 2013-02-06
KS4,"Pompeo, Mike","Baltimore, MD",0,Heritage Foundation,2/6/13,2/8/13,3,KS4 2013-02-06
LA1,"Scalise, Steve","Baltimore, MD",0,Heritage Foundation,2/6/13,2/8/13,3,LA1 2013-02-06
LA4,"Fleming, John","Baltimore, MD",0,Heritage Foundation,2/6/13,2/8/13,3,LA4 2013-02-06
MD1,"Harris, Andy","Baltimore, MD",0,Heritage Foundation,2/6/13,2/8/13,3,MD1 2013-02-06
MI11,"Bentivolio, Kerry L.","Baltimore, MD",0,Heritage Foundation,2/6/13,2/8/13,3,MI11 2013-02-06
MI2,"Huizenga, Bill","Baltimore, MD",0,Heritage Foundation,2/6/13,2/8/13,3,MI2 2013-02-06
MI7,"Walberg, Tim","Baltimore, MD",0,Heritage Foundation,2/6/13,2/8/13,3,MI7 2013-02-06
MN6,"Bachmann, Michele","Baltimore, MD",0,Heritage Foundation,2/6/13,2/8/13,3,MN6 2013-02-06
MO7,"Long, Billy","Baltimore, MD",0,Heritage Foundation,2/6/13,2/8/13,3,MO7 2013-02-06
MS1,"Nunnelee, Alan","Baltimore, MD",0,Heritage Foundation,2/6/13,2/8/13,3,MS1 2013-02-06
NC10,"McHenry, Patrick","Baltimore, MD",0,Heritage Foundation,2/6/13,2/8/13,3,NC10 2013-02-06
NC11,"Meadows, Mark","Baltimore, MD",0,Heritage Foundation,2/6/13,2/8/13,3,NC11 2013-02-06
NC2,"Ellmers, Renee L.","Baltimore, MD",0,Heritage Foundation,2/6/13,2/8/13,3,NC2 2013-02-06
NC8,"Hudson, Richard","Baltimore, MD",0,Heritage Foundation,2/6/13,2/8/13,3,NC8 2013-02-06
NC9,"Pittenger, Robert","Baltimore, MD",0,Heritage Foundation,2/6/13,2/8/13,3,NC9 2013-02-06
NJ5,"Garrett, Scott","Baltimore, MD",0,Heritage Foundation,2/6/13,2/8/13,3,NJ5 2013-02-06
NY27,"Collins, Chris","Baltimore, MD",0,Heritage Foundation,2/6/13,2/8/13,3,NY27 2013-02-06
OH1,"Chabot, Steve","Baltimore, MD",0,Heritage Foundation,2/6/13,2/8/13,3,OH1 2013-02-06
OH2,"Wenstrup, Brad","Baltimore, MD",0,Heritage Foundation,2/6/13,2/8/13,3,OH2 2013-02-06
OK4,"Cole, Tom","Baltimore, MD",0,Heritage Foundation,2/6/13,2/8/13,3,OK4 2013-02-06
OK5,"Lankford, James","Baltimore, MD",0,Heritage Foundation,2/6/13,2/8/13,3,OK5 2013-02-06
PA12,"Rothfus, Keith","Baltimore, MD",0,Heritage Foundation,2/6/13,2/8/13,3,PA12 2013-02-06
SC2,"Wilson, Joe","Baltimore, MD",0,Heritage Foundation,2/6/13,2/8/13,3,SC2 2013-02-06
SC3,"Duncan, Jeff","Baltimore, MD",0,Heritage Foundation,2/6/13,2/8/13,3,SC3 2013-02-06
SC5,"Mulvaney, Mick","Baltimore, MD",0,Heritage Foundation,2/6/13,2/8/13,3,SC5 2013-02-06
TN6,"Black, Diane","Baltimore, MD",0,Heritage Foundation,2/6/13,2/8/13,3,TN6 2013-02-06
TX14,"Weber, Randy","Baltimore, MD",0,Heritage Foundation,2/6/13,2/8/13,3,TX14 2013-02-06
TX17,"Flores, Bill","Baltimore, MD",0,Heritage Foundation,2/6/13,2/8/13,3,TX17 2013-02-06
TX19,"Neugebauer, Randy","Baltimore, MD",0,Heritage Foundation,2/6/13,2/8/13,3,TX19 2013-02-06
TX22,"Olson, Pete","Baltimore, MD",0,Heritage Foundation,2/6/13,2/8/13,3,TX22 2013-02-06
TX3,"Johnson, Sam","Baltimore, MD",0,Heritage Foundation,2/6/13,2/8/13,3,TX3 2013-02-06
TX36,"Stockman, Steve","Baltimore, MD",0,Heritage Foundation,2/6/13,2/8/13,3,TX36 2013-02-06
TX6,"Barton, Joe","Baltimore, MD",0,Heritage Foundation,2/6/13,2/8/13,3,TX6 2013-02-06
VA2,"Rigell, E. Scott","Baltimore, MD",0,Heritage Foundation,2/6/13,2/8/13,3,VA2 2013-02-06
WV1,"McKinley, David","Baltimore, MD",0,Heritage Foundation,2/6/13,2/8/13,3,WV1 2013-02-06
WY1,"Lummis, Cynthia M.","Baltimore, MD",0,Heritage Foundation,2/6/13,2/8/13,3,WY1 2013-02-06
